Date,Open,High,Low,Close,Adj Close,Volume
5/9/2016,141.20,141.68,140.54,140.86,108.73,4500310
5/10/2016,141.72,143.44,141.24,143.37,110.67,4176364
5/11/2016,143.13,144.45,142.20,142.40,109.91,3235278
5/12/2016,142.65,142.82,140.64,142.29,109.83,3398663
5/13/2016,142.25,143.27,140.94,141.22,109.01,2508308
5/16/2016,141.16,143.39,140.96,142.89,110.29,3210279
5/17/2016,142.65,142.93,140.81,141.49,109.21,3651168
5/18/2016,141.48,141.99,139.92,140.86,108.73,2605691
5/19/2016,140.04,140.47,137.63,138.56,106.95,3855138
5/20/2016,139.30,141.02,139.15,140.77,108.66,3840389
5/23/2016,141.12,141.44,140.21,140.32,108.30,2200575
5/24/2016,140.42,142.21,140.42,141.79,109.44,3064048
5/25/2016,142.38,145.40,141.97,145.02,111.93,4555644
5/26/2016,144.89,145.80,144.41,145.74,112.49,3203793
5/27/2016,145.65,146.20,145.46,146.12,112.78,2570127
5/31/2016,145.85,147.05,145.57,146.98,113.45,6105084
6/1/2016,146.27,146.53,144.88,145.80,112.54,2785916
6/2/2016,145.88,146.75,145.43,146.75,113.27,2764160
6/3/2016,145.70,146.31,145.03,146.17,112.82,2435402
6/6/2016,146.36,147.18,145.64,146.01,112.70,2488120
6/7/2016,146.57,147.16,145.95,146.59,113.15,4670390
6/8/2016,146.78,147.31,146.31,147.23,113.64,3070010
6/9/2016,146.20,147.00,146.01,146.67,113.21,2114803
6/10/2016,146.07,146.59,145.18,145.67,112.44,3264148
6/13/2016,144.96,145.79,143.67,144.63,111.63,3776478
6/14/2016,144.63,145.11,143.79,144.42,111.47,2997627
6/15/2016,144.80,145.11,143.98,144.05,111.19,2364378
6/16/2016,143.59,144.64,142.45,144.42,111.47,2561759
6/17/2016,144.32,146.00,143.98,145.31,112.16,4878439
6/20/2016,145.89,147.87,145.81,146.85,113.35,3736417
6/21/2016,147.38,147.77,146.93,147.28,113.68,2887274
6/22/2016,146.99,147.91,145.57,146.20,112.84,2964050
6/23/2016,146.70,148.64,145.89,148.52,114.64,4151992
6/24/2016,143.37,143.99,139.75,140.14,108.17,9500609
6/27/2016,139.75,140.15,136.23,137.19,105.89,5248723
6/28/2016,138.41,139.32,137.88,139.29,107.51,4181594
6/29/2016,140.06,141.95,140.01,141.93,109.55,3522614
6/30/2016,142.31,145.23,142.13,145.11,112.00,4149587
7/1/2016,145.11,146.24,144.74,145.65,112.42,2780582
7/5/2016,144.54,145.32,144.13,145.01,111.93,2578599
7/6/2016,145.17,145.71,143.33,145.67,112.44,2687592
7/7/2016,146.03,146.93,145.21,145.89,112.61,2236766
7/8/2016,147.23,147.80,146.35,147.67,113.98,3180468
7/11/2016,147.80,149.18,147.71,148.50,114.62,2964050
7/12/2016,149.14,150.21,148.68,150.13,115.88,4020615
7/13/2016,150.81,151.38,150.15,151.07,116.61,2872734
7/14/2016,151.83,154.30,151.61,153.23,118.27,4850930
7/15/2016,152.87,152.94,151.53,152.75,117.90,4682733
7/18/2016,152.29,153.68,151.75,152.83,117.96,7039266
7/19/2016,154.67,155.01,150.95,152.56,117.76,7447520
7/20/2016,152.93,154.60,152.58,154.26,119.07,4577610
7/21/2016,153.68,154.73,152.86,153.39,118.40,3680769
7/22/2016,153.71,155.04,153.42,154.94,119.59,2636025
7/25/2016,154.88,155.72,154.64,155.50,120.02,2933612
7/26/2016,155.50,156.41,154.27,154.99,119.63,3027752
7/27/2016,154.99,155.42,154.09,154.71,119.42,2262184
7/28/2016,154.28,154.69,153.64,154.27,119.08,2448058
7/29/2016,154.26,154.56,152.99,153.56,118.52,3710685
8/1/2016,153.59,154.54,152.81,154.35,119.14,2953486
8/2/2016,154.18,154.35,153.31,153.52,118.50,3222621
8/3/2016,153.09,153.79,152.77,153.60,118.56,2993338
8/4/2016,153.79,154.59,153.08,154.45,119.21,2603599
8/5/2016,154.88,156.32,154.46,156.31,120.65,3987770
8/8/2016,155.57,156.09,154.47,154.91,120.61,3179108
8/9/2016,155.09,155.61,154.54,154.66,120.40,2863425
8/10/2016,155.06,155.51,154.84,154.95,120.63,2580168
8/11/2016,155.11,157.70,155.05,156.34,121.71,9171956
8/12/2016,156.01,156.27,154.42,154.83,120.54,2660083
8/15/2016,155.26,155.80,154.67,154.76,120.49,3107038
8/16/2016,154.02,154.81,153.62,153.63,119.61,2311869
8/17/2016,153.89,154.07,152.81,153.38,119.41,3374291
8/18/2016,153.81,154.88,153.38,154.26,120.10,3819992
8/19/2016,153.77,153.83,152.50,153.00,119.12,2944699
8/22/2016,152.96,153.51,152.13,152.96,119.09,2133108
8/23/2016,153.28,154.24,153.18,153.21,119.28,2968653
8/24/2016,152.86,153.14,151.36,152.06,118.38,3813507
8/25/2016,152.01,152.52,151.45,151.65,118.07,2693450
8/26/2016,151.89,153.38,150.91,151.36,117.84,2613849
8/29/2016,151.85,153.16,151.53,152.70,118.88,2589791
8/30/2016,152.73,153.11,151.83,152.39,118.64,1896712
8/31/2016,152.64,152.64,151.30,151.89,118.25,2430486
9/1/2016,151.36,152.60,151.15,152.52,118.74,2466886
9/2/2016,152.85,153.51,152.15,152.53,118.75,2421908
9/6/2016,152.85,153.79,152.11,153.30,119.35,3131829
9/7/2016,153.15,154.65,152.96,154.53,120.31,2999196
9/8/2016,153.49,154.12,151.78,152.01,118.34,4145507
9/9/2016,151.08,151.43,148.80,148.84,115.88,5424556
9/12/2016,148.43,151.56,148.03,151.33,117.81,4568405
9/13/2016,150.70,150.98,148.66,148.96,115.97,3803988
9/14/2016,148.85,149.02,146.64,147.28,114.66,4038188
9/15/2016,147.51,149.46,146.47,148.81,115.86,3813298
9/16/2016,148.22,148.57,146.72,147.07,114.50,6760926
9/19/2016,148.06,149.32,147.75,148.06,115.27,2562805
9/20/2016,149.02,149.68,147.66,147.66,114.96,2258419
9/21/2016,148.10,148.83,147.10,148.69,115.76,2587699
9/22/2016,149.28,150.31,148.84,149.24,116.19,2814891
9/23/2016,148.78,149.18,147.91,148.16,115.35,2826501
9/26/2016,147.67,147.67,146.71,147.21,114.61,2649832
9/27/2016,147.53,149.88,147.05,149.88,116.68,3124611
9/28/2016,150.09,151.65,149.36,151.33,117.81,3462260
9/29/2016,151.65,157.74,150.54,151.16,117.68,3530041
9/30/2016,151.91,152.81,151.11,151.86,118.23,3762357
10/3/2016,151.11,151.41,150.11,150.68,117.31,2330279
10/4/2016,150.74,151.56,148.97,149.58,116.45,3016769
10/5/2016,150.16,150.89,149.83,150.17,116.91,1761987
10/6/2016,149.94,150.51,149.03,149.98,116.76,2039805
10/7/2016,150.23,150.76,148.05,148.82,115.86,2794807
10/10/2016,149.82,151.52,149.77,150.11,116.87,2595440
10/11/2016,149.84,150.05,147.12,147.98,115.21,3034760
10/12/2016,148.15,148.15,146.35,147.50,114.84,3100344
10/13/2016,146.94,147.44,145.57,146.96,114.41,3043755
10/14/2016,147.68,148.69,147.31,147.66,114.96,4558677
10/17/2016,147.66,149.03,147.55,147.96,115.19,6161358
10/18/2016,143.42,144.36,141.29,144.09,112.18,13358048
10/19/2016,144.62,145.75,144.20,144.61,112.58,4846013
10/20/2016,144.63,146.18,144.38,144.86,112.78,4208163
10/21/2016,143.96,144.50,142.98,143.05,111.37,4617253
10/24/2016,143.79,144.86,143.79,143.95,112.07,2789368
10/25/2016,143.95,144.51,143.24,144.24,112.30,2769285
10/26/2016,144.08,146.21,143.65,145.13,112.99,2941038
10/27/2016,146.10,147.28,145.33,146.61,114.14,4423848
10/28/2016,147.28,147.65,145.49,145.90,113.59,3822607
10/31/2016,146.04,147.54,146.04,146.93,114.39,3716647
11/1/2016,146.75,147.14,145.07,146.07,113.72,3338727
11/2/2016,145.77,146.61,145.00,145.27,113.10,3215822
11/3/2016,145.80,146.98,145.12,145.67,113.41,3011225
11/4/2016,145.70,146.88,145.19,145.73,113.45,2584038
11/7/2016,147.22,149.24,147.07,148.87,115.90,3979925
11/8/2016,147.76,149.07,146.33,148.35,116.54,4102307
11/9/2016,146.23,148.72,144.36,148.00,116.27,5652270
11/10/2016,150.73,154.07,150.66,153.17,120.33,8070727
11/11/2016,152.93,154.24,152.32,154.18,121.12,4651144
11/14/2016,154.16,154.74,150.65,151.25,118.82,5435539
11/15/2016,151.45,152.15,150.62,151.69,119.17,3636942
11/16/2016,151.49,152.53,151.08,152.28,119.63,2356429
11/17/2016,152.22,152.90,151.86,152.77,120.02,2365215
11/18/2016,152.77,153.65,152.21,153.34,120.46,3118754
11/21/2016,153.62,155.83,153.32,155.61,122.25,4850407
11/22/2016,155.83,155.83,154.83,155.52,122.17,2898257
11/23/2016,154.82,155.24,154.26,154.86,121.65,2356324
11/25/2016,154.71,156.01,154.71,155.97,122.53,1679144
11/28/2016,156.02,157.42,155.54,157.28,123.56,4654072
11/29/2016,156.79,157.18,155.86,156.34,122.82,3293017
11/30/2016,156.17,156.60,155.08,155.09,121.83,4600099
12/1/2016,154.83,155.07,151.34,152.79,120.03,4848942
12/2/2016,152.01,153.24,151.44,152.98,120.18,2866981
12/5/2016,153.78,154.06,152.57,152.81,120.05,3605667
12/6/2016,153.09,153.72,151.94,153.30,120.43,2990514
12/7/2016,153.54,157.92,153.34,157.54,123.76,4639115
12/8/2016,157.62,158.70,157.00,158.09,124.19,3416654
12/9/2016,157.92,159.39,157.36,159.20,125.06,3291657
12/12/2016,159.39,159.46,157.81,158.22,124.30,3548346
12/13/2016,158.39,162.48,158.39,160.89,126.39,6205186
12/14/2016,160.97,162.42,160.09,161.10,126.56,4313913
12/15/2016,160.62,162.38,160.40,160.63,126.19,3544476
12/16/2016,161.54,161.67,158.76,159.40,125.22,7448148
12/19/2016,159.49,159.90,158.70,159.35,125.18,3091871
12/20/2016,160.12,160.85,159.13,160.23,125.88,2274632
12/21/2016,158.94,160.55,157.98,159.97,125.67,3740182
12/22/2016,160.00,160.83,159.25,159.71,125.47,2931520
12/23/2016,159.66,160.12,159.13,159.38,125.21,1779455
12/27/2016,159.64,160.59,159.51,159.79,125.53,1461785
12/28/2016,159.93,160.36,158.70,158.88,124.82,1838345
12/29/2016,158.72,159.65,158.70,159.27,125.12,1740021
12/30/2016,159.12,159.37,158.22,158.69,124.67,3088629
1/3/2017,159.66,160.49,158.71,159.84,125.57,3069278
1/4/2017,160.39,162.40,160.00,161.82,127.12,3536944
1/5/2017,161.81,161.94,159.90,161.28,126.70,2805686
1/6/2017,161.27,162.45,160.15,162.07,127.32,3080993
1/9/2017,162.02,162.33,160.25,160.28,125.91,3336635
1/10/2017,160.59,160.70,158.07,158.24,124.31,4308160
1/11/2017,158.75,160.38,158.32,160.37,125.99,3765077
1/12/2017,160.39,160.62,158.28,160.56,126.14,3062165
1/13/2017,160.58,161.07,159.54,159.98,125.68,3007668
1/17/2017,159.36,160.78,158.81,160.51,126.09,3468222
1/18/2017,160.09,161.18,159.36,159.46,125.27,4192159
1/19/2017,159.62,160.09,158.51,159.47,125.28,7283716
1/20/2017,160.43,163.14,158.70,163.05,128.09,13273740
1/23/2017,162.60,163.72,162.53,163.51,128.45,5730197
1/24/2017,163.82,168.26,163.63,168.16,132.11,7272210
1/25/2017,168.51,171.37,168.38,170.45,133.90,6194935
1/26/2017,170.23,171.01,169.70,170.80,134.18,3204839
1/27/2017,170.62,171.32,169.50,169.50,133.16,3642486
1/30/2017,169.20,169.28,166.90,168.07,132.03,4283161
1/31/2017,167.35,167.86,165.98,166.85,131.07,4329394
2/1/2017,167.30,167.97,165.29,166.63,130.90,2924302
2/2/2017,166.57,167.28,165.92,166.90,131.12,2741043
2/3/2017,167.30,168.59,167.20,168.09,132.05,3461528
2/6/2017,167.60,168.24,166.71,168.13,132.08,2772737
2/7/2017,168.26,170.76,168.16,170.61,134.03,4051681
2/8/2017,169.69,169.69,168.15,168.42,133.36,3047103
2/9/2017,168.42,169.98,168.17,169.42,134.14,3232872
2/10/2017,169.57,171.00,168.99,170.82,135.26,3065512
2/13/2017,171.36,171.99,170.98,171.47,135.77,3235696
2/14/2017,170.72,172.21,170.51,172.21,136.36,2904219
2/15/2017,172.28,173.92,171.90,173.69,137.53,3048358
2/16/2017,173.47,174.75,172.92,173.45,137.34,3401069
2/17/2017,173.28,173.59,172.08,172.72,136.76,3715915
2/21/2017,172.66,172.84,171.24,172.33,136.45,4686394
2/22/2017,172.17,173.37,172.17,173.18,137.13,3159443
2/23/2017,174.00,174.47,172.96,173.66,137.51,2387495
2/24/2017,172.28,173.51,171.98,173.37,137.28,3451905
2/27/2017,173.22,173.28,171.40,171.51,135.80,3861100
2/28/2017,171.49,172.69,171.46,171.91,136.12,3423976
3/1/2017,172.54,174.52,172.11,173.95,137.73,3143858
3/2/2017,173.88,173.88,172.50,172.59,136.66,3052437
3/3/2017,172.59,173.35,171.85,172.13,136.29,1905812
3/6/2017,171.82,173.03,171.67,172.53,136.61,3351802
3/7/2017,172.76,173.32,172.28,172.45,136.54,3117603
3/8/2017,172.80,172.99,171.41,171.56,135.84,3721040
3/9/2017,171.27,171.37,168.15,169.39,134.12,5694529
3/10/2017,170.37,171.60,169.62,170.01,134.61,3242914
3/13/2017,170.03,170.23,168.66,168.70,133.58,3642381
3/14/2017,168.43,169.04,167.50,167.99,133.02,3292285
3/15/2017,167.98,168.53,167.07,168.08,133.09,3991013
3/16/2017,170.61,171.13,169.04,169.45,134.17,4510143
3/17/2017,168.54,169.02,167.93,167.93,132.96,6193366
3/20/2017,167.93,168.43,167.44,167.97,133.00,2590001
3/21/2017,168.27,168.48,166.20,166.23,131.62,4108374
3/22/2017,166.39,167.36,165.20,167.09,132.31,3609223
3/23/2017,166.76,167.94,165.93,167.13,132.34,3912040
3/24/2017,167.42,167.78,165.76,166.19,131.59,3369898
3/27/2017,165.10,166.50,164.52,166.13,131.54,3408914
3/28/2017,166.29,167.30,165.39,166.84,132.10,3685999
3/29/2017,166.63,166.82,165.83,166.29,131.67,3227538
3/30/2017,166.21,166.91,166.05,166.21,131.61,3314042
3/31/2017,166.33,167.26,166.05,166.48,131.82,3047730
4/3/2017,166.18,167.18,165.76,166.83,132.09,4483679
4/4/2017,165.89,167.27,165.64,166.85,132.11,3251909
4/5/2017,167.02,168.58,165.21,165.28,130.87,6525889
4/6/2017,165.84,165.84,164.67,164.87,130.54,3593428
4/7/2017,164.51,165.33,163.75,164.57,130.31,3753362
4/10/2017,164.94,164.97,163.48,163.67,129.60,3964235
4/11/2017,163.15,163.70,161.55,163.08,129.13,5116927
4/12/2017,163.52,163.67,162.54,163.15,129.19,3427637
4/13/2017,162.45,163.82,162.07,162.07,128.33,3352953
4/17/2017,162.28,163.77,162.16,163.58,129.52,3891329
4/18/2017,163.28,164.14,162.36,162.57,128.72,6637393
4/19/2017,154.65,155.49,152.58,154.58,122.40,20171378
4/20/2017,154.23,155.26,153.44,155.16,122.86,6785193
4/21/2017,154.92,154.98,153.33,153.33,121.40,5865759
4/24/2017,154.20,154.46,153.37,153.68,121.68,5565348
4/25/2017,154.67,154.91,153.33,153.34,121.41,5083978
4/26/2017,153.47,154.02,152.86,153.02,121.16,4526879
4/27/2017,153.24,153.42,152.61,153.27,121.36,4312240
4/28/2017,153.44,153.53,152.68,153.24,121.34,4345189
5/1/2017,153.01,153.37,151.72,151.85,120.24,5162324
5/2/2017,152.43,152.48,151.66,152.10,120.44,3355777
5/3/2017,151.76,152.44,151.55,151.65,120.08,4176992
5/4/2017,151.90,152.14,151.40,152.06,120.40,4477508
5/5/2017,146.77,148.93,146.27,148.23,117.37,13097280
5/8/2017,146.08,146.72,145.51,146.30,116.97,7836632
5/9/2017,145.89,146.37,144.89,145.42,116.27,7168238
5/10/2017,144.98,145.67,144.48,144.60,115.61,5229895
5/11/2017,144.41,144.50,143.20,144.02,115.15,5886783
5/12/2017,143.69,144.61,143.40,143.76,114.94,3886204
5/15/2017,144.00,145.15,143.83,144.85,115.81,4440793
5/16/2017,144.99,147.22,144.99,146.92,117.47,5767330
5/17/2017,146.56,147.36,144.25,144.29,115.37,5430309
5/18/2017,144.23,144.67,143.51,144.15,115.25,3424813
5/19/2017,144.37,145.76,144.25,145.30,116.17,5902578
5/22/2017,145.41,146.12,144.93,145.93,116.67,3453997
5/23/2017,145.86,146.92,145.24,145.34,116.21,2682467
5/24/2017,145.52,146.04,144.58,145.80,116.58,3904090
5/25/2017,146.51,146.97,146.22,146.46,117.10,2701504
5/26/2017,146.13,146.27,145.37,145.78,116.56,2555692
5/30/2017,145.27,145.96,144.92,145.06,115.98,3834636
5/31/2017,145.34,146.08,144.98,145.92,116.67,3706396
6/1/2017,146.08,146.15,144.96,145.96,116.70,3052333
6/2/2017,146.34,146.46,145.12,145.36,116.22,3750642
6/5/2017,145.14,146.20,145.01,145.71,116.50,4157955
6/6/2017,145.32,146.17,145.32,145.67,116.47,3971871
6/7/2017,146.32,147.42,144.17,144.34,115.41,5089522
6/8/2017,144.36,146.10,144.28,145.41,116.26,3879614
6/9/2017,145.32,147.48,145.20,147.32,117.79,4562129
6/12/2017,147.41,150.29,147.25,148.36,118.62,6769189
6/13/2017,148.60,148.64,147.37,147.47,117.91,3685581
6/14/2017,147.20,148.13,146.21,147.05,117.57,3189359
6/15/2017,146.55,147.89,146.55,147.44,117.88,4868398
6/16/2017,147.45,148.59,146.24,148.55,118.77,7052132
6/19/2017,148.67,149.01,147.74,148.03,118.36,4842457
6/20/2017,147.69,148.56,147.47,148.14,118.44,4687858
6/21/2017,148.94,148.94,146.64,147.03,117.55,4141846
6/22/2017,147.75,148.17,146.93,147.61,118.02,2485819
6/23/2017,147.55,147.88,147.04,147.33,117.80,3433181
6/26/2017,147.91,148.90,147.83,148.40,118.65,2252561
6/27/2017,148.18,148.51,147.71,147.94,118.29,2496279
6/28/2017,148.33,148.71,147.97,148.49,118.72,2323166
6/29/2017,148.52,148.89,146.86,147.35,117.81,3412261
6/30/2017,147.50,147.71,146.41,147.07,117.58,3735789
7/3/2017,146.83,149.17,146.77,148.74,118.92,2952335
7/5/2017,148.92,149.03,146.87,146.91,117.46,3728362
7/6/2017,146.62,147.07,145.54,145.66,116.46,2884345
7/7/2017,145.91,146.74,145.45,146.21,116.90,2573265
7/10/2017,146.19,147.12,145.92,146.67,117.27,3353685
7/11/2017,146.52,146.89,145.36,146.45,117.09,3606085
7/12/2017,146.73,147.46,146.32,146.94,117.48,3240403
7/13/2017,146.94,147.41,146.45,146.87,117.43,2590001
7/14/2017,147.24,147.82,146.65,147.46,117.90,3406194
7/17/2017,146.84,147.11,145.54,146.28,116.96,4981680
7/18/2017,145.66,147.50,145.32,147.23,117.71,7914873
7/19/2017,143.42,143.64,140.26,141.04,112.77,14951106
7/20/2017,141.04,142.28,140.56,141.17,112.87,7543961
7/21/2017,141.10,141.37,140.07,140.61,112.42,6808937
7/24/2017,140.54,140.57,139.39,139.57,111.59,4055970
7/25/2017,140.12,141.00,139.61,139.76,111.74,4402509
7/26/2017,139.84,140.02,138.12,138.97,111.11,4113290
7/27/2017,138.62,139.01,137.32,138.69,110.89,6726617
7/28/2017,138.44,138.66,137.51,137.94,110.29,3195321
7/31/2017,138.03,138.56,137.83,138.31,110.58,4556062
8/1/2017,138.62,139.26,138.36,138.91,111.06,3367597
8/2/2017,138.74,138.90,137.88,138.10,110.41,3703781
8/3/2017,138.08,138.95,138.08,138.57,110.79,3175028
8/4/2017,138.62,139.00,138.05,138.78,110.96,2666672
8/7/2017,138.62,138.71,136.47,137.16,109.67,4830742
8/8/2017,135.76,136.48,135.76,135.86,109.77,3450440
8/9/2017,135.52,135.78,134.98,135.54,109.51,3060387
8/10/2017,135.41,136.16,135.02,135.60,109.56,4733568
8/11/2017,136.19,136.32,135.30,135.60,109.56,3142184
8/14/2017,135.76,136.48,135.70,136.06,109.94,2352036
8/15/2017,136.28,137.04,134.40,135.82,109.74,4896849
8/16/2017,135.55,136.63,135.38,136.23,110.07,3439039
8/17/2017,136.25,136.61,134.51,134.51,108.68,4625517
8/18/2017,134.67,134.94,133.44,133.56,107.91,4343724
8/21/2017,133.45,134.24,133.01,134.16,108.40,3337472
8/22/2017,134.46,134.94,134.21,134.81,108.92,2661442
8/23/2017,134.51,136.76,134.49,135.89,109.80,4234522
8/24/2017,136.23,137.36,135.99,136.65,110.41,3757441
8/25/2017,137.00,137.85,136.95,137.42,111.03,3005053
8/28/2017,137.77,138.20,136.13,136.24,110.08,5319956
8/29/2017,135.85,137.12,135.66,136.85,110.57,3147937
8/30/2017,136.96,136.98,136.15,136.29,110.12,2861856
8/31/2017,136.73,137.34,136.36,136.74,110.48,3824594
9/1/2017,136.69,138.15,136.69,137.74,111.30,3505878
9/5/2017,137.19,138.01,136.42,136.75,110.49,3239985
9/6/2017,137.55,138.12,137.19,137.50,111.09,3423872
9/7/2017,137.76,138.28,136.15,136.62,110.38,4380857
9/8/2017,136.85,136.85,135.41,136.19,110.04,3521045
9/11/2017,137.23,138.75,136.72,138.49,111.90,4825616
9/12/2017,138.73,139.93,138.15,139.35,112.59,5479053
9/13/2017,138.96,139.86,138.95,139.57,112.77,4289646
9/14/2017,139.45,139.94,139.11,139.14,112.42,3929717
9/15/2017,138.45,138.79,137.74,138.45,111.87,7737471
9/18/2017,138.44,139.08,137.93,138.19,111.66,3158397
9/19/2017,138.42,138.60,137.88,138.04,111.53,3623762
9/20/2017,138.56,139.46,138.07,139.46,112.69,5698085
9/21/2017,139.24,139.47,138.72,138.87,112.21,2673158
9/22/2017,139.19,139.19,138.23,138.75,112.11,2920746
9/25/2017,138.74,139.61,138.54,139.46,112.68,5452903
9/26/2017,139.92,140.94,139.52,140.11,113.21,4695076
9/27/2017,140.23,140.44,138.65,139.25,112.52,3663824
9/28/2017,139.25,139.45,137.87,139.25,112.52,2902441
9/29/2017,139.05,139.28,138.55,138.70,112.07,2776816
10/2/2017,138.96,140.41,138.82,140.21,113.29,3109967
10/3/2017,140.24,140.73,139.90,140.33,113.38,2408624
10/4/2017,140.54,140.55,139.68,140.04,113.15,2347642
10/5/2017,140.23,141.05,140.04,140.27,113.33,2810079
10/6/2017,140.19,140.39,139.89,140.04,113.15,2743867
10/9/2017,140.06,141.29,139.91,140.91,113.85,2806000
10/10/2017,141.21,142.40,141.16,141.97,114.71,4218100
10/11/2017,141.87,141.94,140.80,141.13,114.03,3872501
10/12/2017,141.07,141.39,140.32,140.56,113.57,3414458
10/13/2017,140.99,141.35,140.48,140.63,113.63,2621904
10/16/2017,140.75,141.18,140.07,140.37,113.42,3192497
10/17/2017,140.18,140.65,139.75,140.10,113.20,6665530
10/18/2017,150.21,154.14,150.05,152.51,123.23,31892749
10/19/2017,152.77,153.88,152.09,153.82,124.29,10370253
10/20/2017,153.99,155.33,152.74,154.94,125.19,8230765
10/23/2017,154.92,155.36,152.52,152.53,123.24,6045252
10/24/2017,152.63,152.68,148.35,149.02,120.41,8571656
10/25/2017,149.15,149.49,146.33,146.75,118.57,7239471
10/26/2017,147.52,148.30,146.79,146.85,118.65,4498323
10/27/2017,147.74,147.83,146.19,146.92,118.71,5120379
10/30/2017,147.00,147.79,145.99,147.57,119.24,4404078
10/31/2017,147.54,148.12,146.20,147.28,119.00,4527402
11/1/2017,147.32,148.09,147.07,147.26,118.98,3389249
11/2/2017,147.40,147.70,146.19,146.61,118.46,3553890
11/3/2017,146.67,146.72,144.83,144.91,117.09,4635663
11/6/2017,145.10,145.14,143.67,144.21,116.52,4705326
11/7/2017,144.71,144.85,143.88,144.69,116.91,3871351
11/8/2017,144.93,145.11,143.67,144.90,117.08,4847582
11/9/2017,143.34,145.12,143.27,143.69,117.26,4996219
11/10/2017,144.02,144.25,142.58,142.60,116.37,4505436
11/13/2017,142.33,142.45,141.41,141.87,115.78,5342445
11/14/2017,141.44,142.42,141.00,142.34,116.16,3930868
11/15/2017,141.49,142.17,139.78,140.63,114.76,4992872
11/16/2017,141.23,143.07,141.01,142.56,116.34,5697039
11/17/2017,142.77,143.55,142.28,142.42,116.22,5142659
11/20/2017,144.02,145.27,143.31,143.89,117.42,5937619
11/21/2017,144.65,145.75,144.55,145.27,118.55,3928985
11/22/2017,145.32,145.69,144.67,145.10,118.41,3361426
11/24/2017,145.27,145.51,144.67,145.16,118.46,1247878
11/27/2017,145.37,145.78,144.95,145.30,118.57,3529204
11/28/2017,145.65,146.20,145.03,145.76,118.95,4156490
11/29/2017,146.09,146.85,145.48,146.80,119.80,5333240
11/30/2017,146.89,147.62,146.35,147.20,120.12,6799837
12/1/2017,147.61,148.20,146.19,147.95,120.74,5824023
12/4/2017,149.10,149.90,148.25,149.58,122.07,4878858
12/5/2017,149.57,149.85,147.88,148.52,121.20,5301128
12/6/2017,147.32,149.35,147.31,147.32,120.22,3567592
12/7/2017,146.84,147.66,146.52,146.82,119.81,3944571
12/8/2017,148.16,148.21,146.80,148.00,120.78,3682234
12/11/2017,148.62,149.03,147.77,148.58,121.25,4291424
12/12/2017,150.38,150.91,148.34,149.85,122.28,6612603
12/13/2017,149.71,149.84,147.12,147.14,120.08,5922034
12/14/2017,147.80,148.29,146.94,147.23,120.15,4850720
12/15/2017,146.85,147.04,145.34,145.79,118.98,11798775
12/18/2017,146.84,147.40,146.47,146.59,119.62,5327069
12/19/2017,147.28,147.39,146.36,146.49,119.55,4305754
12/20/2017,146.89,147.12,146.06,146.22,119.33,3959842
12/21/2017,146.43,146.71,144.83,144.84,118.20,4344979
12/22/2017,145.14,146.27,144.84,145.79,118.98,3128168
12/26/2017,145.80,147.09,145.79,146.11,119.23,2593034
12/27/2017,146.22,146.44,145.90,146.40,119.47,2248168
12/28/2017,146.46,147.34,146.46,147.27,120.18,2811230
12/29/2017,147.39,147.92,146.67,146.67,119.69,3480147
1/2/2018,147.71,148.00,146.79,147.47,120.34,4395815
1/3/2018,150.42,152.78,149.46,151.52,123.65,9875914
1/4/2018,152.63,155.18,152.36,154.59,126.15,7903785
1/5/2018,155.30,155.74,154.02,155.34,126.77,5434807
1/8/2018,155.51,156.70,154.59,156.28,127.54,5478425
1/9/2018,156.69,157.29,155.89,156.63,127.82,4541523
1/10/2018,155.75,157.10,155.35,156.96,128.09,4366109
1/11/2018,157.55,157.69,156.12,156.98,128.10,3969047
1/12/2018,156.81,157.50,155.86,155.97,127.28,5263367
1/16/2018,157.84,158.02,156.17,156.64,127.83,8152733
1/17/2018,160.62,161.69,159.90,161.23,131.58,12248660
1/18/2018,162.52,163.60,160.76,161.68,131.94,14915228
1/19/2018,157.23,158.13,154.21,155.23,126.68,22146435
1/22/2018,154.41,156.77,154.02,155.45,126.86,8870917
1/23/2018,155.66,158.95,155.36,158.94,129.70,7809645
1/24/2018,159.42,161.30,157.57,158.10,129.02,5904670
1/25/2018,158.61,159.45,157.93,158.19,129.10,3454415
1/26/2018,158.81,160.05,158.50,159.98,130.55,3962143
1/29/2018,160.09,160.98,158.71,159.46,130.13,3678782
1/30/2018,158.90,159.44,155.98,156.42,127.65,5127806
1/31/2018,156.55,157.73,155.60,156.50,127.71,4260149
2/1/2018,156.01,156.91,154.78,155.26,126.70,4638173
2/2/2018,154.59,154.88,151.88,152.04,124.07,5493487
2/5/2018,150.95,151.53,143.40,145.82,119.00,9148944
2/6/2018,143.68,148.65,142.55,148.51,121.19,10321614
2/7/2018,147.39,148.51,146.54,147.08,120.03,6432063
2/8/2018,145.77,146.42,141.01,141.10,116.28,7090939
2/9/2018,142.07,143.92,138.05,142.93,117.79,8188402
2/12/2018,144.26,145.70,143.69,144.74,119.28,6151944
2/13/2018,144.26,144.53,143.06,144.12,118.77,5115986
2/14/2018,143.59,148.18,143.40,147.95,121.93,5731034
2/15/2018,148.66,149.96,146.94,149.15,122.91,5882286
2/16/2018,148.86,150.85,148.84,149.31,123.05,4479913
2/20/2018,148.94,149.10,147.10,148.34,122.24,4696122
